participantId,intervalStartTime,intervalEndTime,currentLocations
28,2022-03-01 17:05:00+00:00,2022-03-01 17:55:00+00:00,"['POINT (-3205.791803054025 7158.9906355191815)', 'POINT (-3591.0080404634145 7288.1296742223785)', 'POINT (-3728.1318853880666 7030.104223372108)', 'POINT (-3533.60805236132 6808.2916053700565)', 'POINT (-3310.585877473406 6590.374526302748)', 'POINT (-3178.004721952421 6315.90572388481)', 'POINT (-3035.8671684912224 6065.700219079056)', 'POINT (-2785.3921355042867 5863.8320504110125)', 'POINT (-2366.137092149072 5844.304847605949)', 'POINT (-1947.0930602096605 5827.6123167361275)', 'POINT (-1555.4794152338718 5688.7132394402315)']"
29,2022-03-01 06:50:00+00:00,2022-03-01 07:55:00+00:00,"['POINT (2217.5168940808653 4848.952197366105)', 'POINT (2189.613001271187 4389.763108292437)', 'POINT (2089.527666552947 4099.1570400871215)', 'POINT (1671.674044944508 4061.0475974830892)', 'POINT (1252.282739663268 4062.382256294667)', 'POINT (832.4287686866033 4056.2441659661)', 'POINT (623.6162143192059 3844.0650566723107)', 'POINT (621.9900557589823 3424.452901043777)', 'POINT (636.0348691701752 3006.0614641410066)', 'POINT (649.7390302569859 2586.5202919279923)', 'POINT (629.4229603443123 2167.7085465927644)', 'POINT (607.7436202894658 1751.5280830596)', 'POINT (327.438234077671 1664.566665081733)', 'POINT (292.6318810639643 1738.7113467054796)']"
29,2022-03-01 16:25:00+00:00,2022-03-01 17:25:00+00:00,"['POINT (286.586327845334 1725.5999247626096)', 'POINT (617.9262778368578 1681.100959629608)', 'POINT (613.5586204600497 2098.4072416354793)', 'POINT (651.6444156657791 2515.444573913358)', 'POINT (639.7812153612936 2935.0199840212235)', 'POINT (632.5219773634542 3354.0680794416235)', 'POINT (620.0507457199271 3772.988289027751)', 'POINT (761.3792712546355 4052.360892038976)', 'POINT (1181.1651533015943 4059.6927591781878)', 'POINT (1600.7286872331383 4055.445523724325)', 'POINT (2018.6845601925147 4094.4656584817644)', 'POINT (2188.2626584592854 4318.6074967151335)', 'POINT (2223.5624472994955 4862.063619308975)']"
30,2022-03-01 16:50:00+00:00,2022-03-01 16:55:00+00:00,"['POINT (1105.2630658126443 3730.801103253373)', 'POINT (1392.4006528599325 3610.69922294319)']"
30,2022-03-01 08:05:00+00:00,2022-03-01 08:10:00+00:00,"['POINT (1384.3957768227 3624.778668987212)', 'POINT (1113.2679418498767 3716.721657209351)']"
31,2022-03-01 16:45:00+00:00,2022-03-01 18:20:00+00:00,"['POINT (-3079.473260122901 6283.8148275615595)', 'POINT (-2971.372639569137 5869.149166331855)', 'POINT (-2551.642265121931 5858.417129720099)', 'POINT (-2133.269618196288 5827.254856509761)', 'POINT (-1714.5783622625577 5807.440331911884)', 'POINT (-1295.169467510658 5803.710649132187)', 'POINT (-886.9728379670656 5787.695957136875)', 'POINT (-857.8683677455099 5369.09308700145)', 'POINT (-864.2872281582073 4949.188408762933)', 'POINT (-962.1759957205268 4592.344059832994)', 'POINT (-1152.8212006256658 4339.841159162871)', 'POINT (-1497.648307920747 4236.720114164561)', 'POINT (-1728.206756185833 4027.8298681671577)', 'POINT (-1932.4751177154685 3771.8862131454102)', 'POINT (-1963.4248782062832 3353.4612978099167)', 'POINT (-1965.0886611960736 2933.905927188724)', 'POINT (-1879.8443904003746 2640.9665177315596)', 'POINT (-1460.8629455513062 2661.7391039609956)', 'POINT (-1151.3470262052238 2752.1467568714843)', 'POINT (-1189.5514924340619 2890.7553818484876)']"
31,2022-03-01 06:30:00+00:00,2022-03-01 08:05:00+00:00,"['POINT (-1190.9491044172587 2889.1141360057463)', 'POINT (-1344.839178901843 2659.2021792112823)', 'POINT (-1764.217904457457 2649.487928171088)', 'POINT (-1986.4457507085508 2819.8343373115713)', 'POINT (-1968.9549434241353 3237.614221482247)', 'POINT (-1936.0680294877877 3655.8953882988967)', 'POINT (-1730.9690231709208 3911.814228901464)', 'POINT (-1612.9973418902837 4224.665447953565)', 'POINT (-1195.3440051864404 4266.478542383935)', 'POINT (-967.7284486726339 4476.535544786963)', 'POINT (-867.7762125524011 4833.187230210297)', 'POINT (-859.4568665082662 5253.079534371271)', 'POINT (-881.428278739262 5671.92791556797)', 'POINT (-1179.1601769444205 5802.434611696951)', 'POINT (-1598.9205272188703 5801.851981068597)', 'POINT (-2017.2170652587479 5827.401082952516)', 'POINT (-2435.7374631708644 5852.889775950903)', 'POINT (-2855.519812452632 5863.9789071016685)', 'POINT (-3029.62900502653 6135.422677719214)', 'POINT (-3078.0756481397043 6285.456073404301)']"
32,2022-03-01 07:25:00+00:00,2022-03-01 08:10:00+00:00,"['POINT (-625.5724812374312 6284.072402551033)', 'POINT (-540.8596152811919 5831.531093191234)', 'POINT (-507.0143902370357 5413.102207874847)', 'POINT (-391.638620621133 5293.305007039735)', 'POINT (-242.9276380239592 5033.44082808792)', 'POINT (-228.2386826353593 4616.859408108051)', 'POINT (-151.19038680200518 4208.48175621776)', 'POINT (-107.21061798750213 4026.996096087337)', 'POINT (-39.305291665576846 3654.745709332592)', 'POINT (-181.82627500051785 3684.6428683961435)']"
32,2022-03-01 17:10:00+00:00,2022-03-01 17:55:00+00:00,"['POINT (-173.36434821207166 3690.962126114104)', 'POINT (-47.73507830420213 3953.357898065039)', 'POINT (-166.0593633887444 4115.675475084087)', 'POINT (-220.41036671893445 4497.424832112131)', 'POINT (-234.55825996604003 4912.9613004452995)', 'POINT (-270.7371592803225 5296.517664119928)', 'POINT (-590.8520377626523 5382.253155876931)', 'POINT (-531.6484878129302 5710.965603002841)', 'POINT (-545.0397214912252 6130.304149978987)', 'POINT (-634.0344080258775 6277.753144833072)']"
33,2022-03-01 07:00:00+00:00,2022-03-01 07:45:00+00:00,"['POINT (-4588.788594815711 7076.2404077290485)', 'POINT (-4399.957944085712 7389.079070351743)', 'POINT (-4200.46713771293 7159.877861048409)', 'POINT (-4140.99589150723 6746.813576898603)', 'POINT (-3850.2468129920444 6582.712743032897)', 'POINT (-3750.5363528823914 6255.90121900467)', 'POINT (-3785.457038374345 5841.812733523027)', 'POINT (-3778.3776355954888 5423.713467539122)', 'POINT (-3765.5400713294166 5034.752257948226)', 'POINT (-3578.0803339737495 4896.838923124657)']"
33,2022-03-01 16:15:00+00:00,2022-03-01 17:00:00+00:00,"['POINT (-3569.215604711074 4903.19250465635)', 'POINT (-3784.1809580684767 5191.3265358123435)', 'POINT (-3797.1429934514963 5609.845418178941)', 'POINT (-3745.637228265511 6024.647788734268)', 'POINT (-3764.4655120619127 6442.086249743347)', 'POINT (-4036.306111967947 6600.521723190889)', 'POINT (-4172.202005601153 6930.495982616183)', 'POINT (-4199.214333144974 7346.971029594307)', 'POINT (-4554.078595197044 7345.952431867812)', 'POINT (-4597.6533240783865 7069.886826197356)']"
34,2022-03-01 16:55:00+00:00,2022-03-01 17:10:00+00:00,"['POINT (1376.3976505541523 4861.346259046002)', 'POINT (1395.3715032172106 4527.8865702191315)', 'POINT (1813.4065131993725 4504.104396451083)', 'POINT (2028.308962527908 4454.498353242505)']"
34,2022-03-01 08:50:00+00:00,2022-03-01 08:55:00+00:00,"['POINT (1393.2352000452847 4920.767701988318)', 'POINT (1369.9333953396522 4872.553500629061)']"
35,2022-03-01 07:55:00+00:00,2022-03-01 08:10:00+00:00,"['POINT (1491.7960329571924 3427.9695688061133)', 'POINT (1200.3024876077413 3650.538529759376)', 'POINT (938.2451859385737 3837.5921269498494)', 'POINT (996.4748879370167 4101.198251919474)']"
35,2022-03-01 16:50:00+00:00,2022-03-01 17:05:00+00:00,"['POINT (991.3270590871906 4100.917174659022)', 'POINT (977.783603963785 3664.7768700163706)', 'POINT (1350.3470448086389 3604.9381580113354)', 'POINT (1496.9438618070185 3428.2506460665654)']"
36,2022-03-01 15:40:00+00:00,2022-03-01 16:15:00+00:00,"['POINT (507.31810222892034 1381.6774426214972)', 'POINT (342.5803432486939 1664.5868648538433)', 'POINT (-77.15877154314666 1662.8380225675671)', 'POINT (-493.53011289288344 1638.6108530728322)', 'POINT (-910.7635292109528 1600.4708245831546)', 'POINT (-1326.7498954679702 1567.0179354709394)', 'POINT (-1645.3626507302615 1688.3534966644718)', 'POINT (-1844.165240520775 1848.9603894453562)']"
36,2022-03-01 06:35:00+00:00,2022-03-01 07:10:00+00:00,"['POINT (-1851.7810522771383 1845.2751568334254)', 'POINT (-1603.384126284614 1583.0554722607585)', 'POINT (-1187.0273675484536 1590.1866775788403)', 'POINT (-768.4596921047321 1605.3122520436316)', 'POINT (-354.06792409182566 1666.829923573297)', 'POINT (65.23051058195381 1659.2231733140457)', 'POINT (444.2119997829412 1619.4981642848236)', 'POINT (514.9339139852839 1385.362675233428)']"
37,2022-03-01 06:55:00+00:00,2022-03-01 07:45:00+00:00,"['POINT (-2401.058309657752 6214.165374816003)', 'POINT (-2676.2671933940987 6462.080797431096)', 'POINT (-3018.2027776573586 6354.944735101363)', 'POINT (-3020.94768875141 5937.003380797871)', 'POINT (-2655.751565276543 5861.42239878205)', 'POINT (-2237.394400385739 5829.462009543239)', 'POINT (-1817.6380398845135 5821.97107407586)', 'POINT (-1399.2756893292196 5800.589251195958)', 'POINT (-979.3892404892277 5800.403100928869)', 'POINT (-862.2188377125448 5473.101963983823)', 'POINT (-817.6310988867782 5039.5618199686605)']"
37,2022-03-01 17:05:00+00:00,2022-03-01 17:55:00+00:00,"['POINT (-804.6120047431612 5042.0163759841835)', 'POINT (-865.5537896978151 5517.3135807713315)', 'POINT (-1023.7263357105445 5800.4104684093845)', 'POINT (-1443.5852487221396 5799.023393566768)', 'POINT (-1861.7853529836957 5825.760868038635)', 'POINT (-2281.4904951377907 5833.546657827683)', 'POINT (-2700.0794639400924 5862.331444316512)', 'POINT (-3028.446583830067 5980.695703330087)', 'POINT (-3013.60062208565 6399.042457580007)', 'POINT (-2631.9339180778875 6461.4894739606825)', 'POINT (-2414.077403801369 6211.71081880048)']"
38,2022-03-01 07:30:00+00:00,2022-03-01 08:05:00+00:00,"['POINT (-1845.1054225181472 6223.628607476944)', 'POINT (-1692.804874922759 5894.124675378244)', 'POINT (-2018.653753787891 5827.390939648084)', 'POINT (-2437.163381323313 5853.065657271431)', 'POINT (-2856.9565336379023 5863.981915787081)', 'POINT (-3276.5010752295707 5877.18393692289)', 'POINT (-3694.8223735193 5841.990796039767)', 'POINT (-3830.1251663257863 5503.804391877705)']"
38,2022-03-01 16:35:00+00:00,2022-03-01 17:10:00+00:00,"['POINT (-3837.636675203619 5492.86911075103)', 'POINT (-3669.617865778748 5844.727957034603)', 'POINT (-3251.1487021942808 5877.3121642003725)', 'POINT (-2831.603891921204 5863.92882398048)', 'POINT (-2412.001371876394 5849.962023699575)', 'POINT (-1993.3016883271384 5827.569930231446)', 'POINT (-1693.6530158134176 5919.462112941726)', 'POINT (-1837.5939136403147 6234.563888603619)']"
39,2022-03-01 16:35:00+00:00,2022-03-01 16:40:00+00:00,"['POINT (1376.3976505541523 4822.779542501879)', 'POINT (1247.7570674966007 4770.987783190005)']"
39,2022-03-01 08:30:00+00:00,2022-03-01 08:35:00+00:00,"['POINT (1259.7550319545578 4768.65403499302)', 'POINT (1364.3996860961952 4825.113290698864)']"
40,2022-03-01 07:30:00+00:00,2022-03-01 08:05:00+00:00,"['POINT (4.502697650541232 5359.332759482619)', 'POINT (-22.186272789322913 4901.348222019455)', 'POINT (219.11410382120562 4713.391410597429)', 'POINT (409.40892307841887 4476.573319362019)', 'POINT (824.7258359185964 4508.660510457254)', 'POINT (1239.8653176427817 4528.198628915497)', 'POINT (1459.3287163729908 4272.634627638921)', 'POINT (1667.4247864761464 4236.02842303846)']"
40,2022-03-01 16:45:00+00:00,2022-03-01 17:20:00+00:00,"['POINT (1677.4145716575592 4234.689307976414)', 'POINT (1358.0161520670097 4287.021465438832)', 'POINT (1138.2191455197094 4537.690450694841)', 'POINT (726.9222828093466 4483.296024221261)', 'POINT (400.20857018746005 4570.290912715732)', 'POINT (210.55549774175208 4815.364372091226)', 'POINT (-34.78050349015438 4981.0124649669915)', 'POINT (-5.487087530871604 5360.671874544664)']"
41,2022-03-01 07:30:00+00:00,2022-03-01 07:45:00+00:00,"['POINT (1404.7963985230203 3346.4336047045435)', 'POINT (1357.1506223359024 3782.184083181806)', 'POINT (1495.4116372025812 4055.346699687002)', 'POINT (1759.090486729114 4008.9871413653063)']"
41,2022-03-01 16:15:00+00:00,2022-03-01 16:30:00+00:00,"['POINT (1749.107722959826 4023.6598528872755)', 'POINT (1431.9007054528793 3959.2486687104715)', 'POINT (1350.3608447014713 3617.081623899548)', 'POINT (1414.7791622923082 3331.7608931825744)']"
42,2022-03-01 06:15:00+00:00,2022-03-01 07:20:00+00:00,"['POINT (-4411.7126526365555 4644.449348411632)', 'POINT (-4539.982778325261 5000.651401023232)', 'POINT (-4123.666488988295 5026.783697885753)', 'POINT (-3793.0107078496285 5125.529870553552)', 'POINT (-3790.624278780077 5543.7797538788855)', 'POINT (-3657.53673506666 5846.012488229944)', 'POINT (-3238.998933565397 5877.373615321779)', 'POINT (-2819.453994530529 5863.9033804779965)', 'POINT (-2399.9428323230222 5848.4746509098795)', 'POINT (-1981.1520670990305 5827.655708954075)', 'POINT (-1562.884605734389 5800.386101026498)', 'POINT (-1143.1024501174238 5801.667548123483)', 'POINT (-876.7571218247986 5636.165795667976)', 'POINT (-732.6475689091794 5422.305564115489)']"
42,2022-03-01 16:40:00+00:00,2022-03-01 17:45:00+00:00,"['POINT (-746.105838089235 5429.550547514793)', 'POINT (-880.3533676369169 5663.698455408995)', 'POINT (-1170.862766688018 5802.2550515330695)', 'POINT (-1590.6277794872653 5801.524804883356)', 'POINT (-2008.9179077614053 5827.459676641624)', 'POINT (-2427.500521700636 5851.87378205223)', 'POINT (-2847.220466314294 5863.961527166078)', 'POINT (-3266.7651110865427 5877.233179499669)', 'POINT (-3685.1431934574134 5843.041936351655)', 'POINT (-3787.6056189408864 5516.1790140647845)', 'POINT (-3794.866071310583 5097.877447593626)', 'POINT (-4151.3958841605245 5028.219309162636)', 'POINT (-4549.437552281232 4979.1919697376725)', 'POINT (-4398.2543834565 4637.204365012328)']"
43,2022-03-01 17:40:00+00:00,2022-03-01 18:35:00+00:00,"['POINT (-3480.17040400516 6856.274228255146)', 'POINT (-3333.5226601643876 6590.233237806516)', 'POINT (-3177.066306557575 6338.823779145607)', 'POINT (-3034.7963209143645 6088.515867511626)', 'POINT (-2808.3293448630216 5863.880083980723)', 'POINT (-2388.9018314223895 5847.112787457187)', 'POINT (-1970.0276702905971 5827.734249390055)', 'POINT (-1551.7692904336527 5799.929878803479)', 'POINT (-1131.9802665388981 5801.4321646127155)', 'POINT (-788.6782791027736 5887.385543664599)', 'POINT (-548.2059172571458 6064.463212018335)', 'POINT (-604.5425301346507 6205.663077468948)']"
43,2022-03-01 08:05:00+00:00,2022-03-01 09:00:00+00:00,"['POINT (-615.3610400980101 6219.202532754804)', 'POINT (-684.5615136324805 5978.649632799641)', 'POINT (-945.1275803457578 5800.110590993208)', 'POINT (-1365.0321976057755 5801.737736091953)', 'POINT (-1783.5640567584649 5818.377942882205)', 'POINT (-2203.143476947921 5828.555829922101)', 'POINT (-2621.499802269138 5860.566070374052)', 'POINT (-3015.040809987759 5903.253481522161)', 'POINT (-3087.2627548570335 6248.8340832776175)', 'POINT (-3165.775520579625 6571.642827736705)', 'POINT (-3520.525343483689 6644.8876480532645)', 'POINT (-3469.3518940418007 6842.73477296929)']"
44,2022-03-01 16:05:00+00:00,2022-03-01 16:25:00+00:00,"['POINT (707.1111664944394 2001.4772026036535)', 'POINT (816.7337443295019 1546.1602460511917)', 'POINT (818.9850689598982 1127.787853298638)', 'POINT (671.0132579646502 823.7091836355689)', 'POINT (592.6865615487636 626.0149920329762)']"
44,2022-03-01 07:15:00+00:00,2022-03-01 07:35:00+00:00,"['POINT (591.1622082693203 626.2207921626187)', 'POINT (809.673277252946 891.1611551364439)', 'POINT (833.8315601147303 1310.3362087335167)', 'POINT (797.9272530533317 1728.3545804671364)', 'POINT (708.6355197738827 2001.271402474011)']"
45,2022-03-01 16:40:00+00:00,2022-03-01 17:55:00+00:00,"['POINT (715.9086691087551 4418.132191398763)', 'POINT (401.00364888735993 4632.191656083583)', 'POINT (53.71315310962717 4727.81027677455)', 'POINT (-230.4186780140786 4884.415495659691)', 'POINT (-241.78012820298787 5297.5377909516765)', 'POINT (-599.3707118438459 5362.688917658296)', 'POINT (-868.2878276046283 5548.137927140198)', 'POINT (-1054.6718759460737 5800.395119191982)', 'POINT (-1474.5114876994496 5797.930489734993)', 'POINT (-1892.7236114889981 5826.4323266943065)', 'POINT (-2312.182112724774 5837.502830973735)', 'POINT (-2731.018502969443 5862.965920484301)', 'POINT (-3031.13778224546 6011.52400440485)', 'POINT (-3010.3885079285374 6429.820843156722)', 'POINT (-2737.3221121448614 6642.711715674064)', 'POINT (-2508.713200348066 6783.37726594192)']"
45,2022-03-01 06:55:00+00:00,2022-03-01 08:10:00+00:00,"['POINT (-2495.13905368497 6791.116922785467)', 'POINT (-2799.296544312302 6640.222278357122)', 'POINT (-3016.8269103144703 6368.128256455375)', 'POINT (-3023.2328536294203 5950.06003686737)', 'POINT (-2669.0039004485548 5861.694168400564)', 'POINT (-2250.6448851868067 5829.812578756906)', 'POINT (-1830.8200726651255 5823.361130912027)', 'POINT (-1412.5225417653362 5800.121120046968)', 'POINT (-992.6442423250073 5800.425885358161)', 'POINT (-832.8236840205867 5515.765557566624)', 'POINT (-598.4819807633897 5300.667643596465)', 'POINT (-240.33449292135197 5240.81391704632)', 'POINT (-216.98090364420625 4823.89616003629)', 'POINT (115.41499482196691 4721.486476884516)', 'POINT (400.2092181278407 4570.176631435695)', 'POINT (702.3345224456589 4410.392534555216)']"
46,2022-03-01 17:00:00+00:00,2022-03-01 17:55:00+00:00,"['POINT (-3676.9008460947675 6798.416765323038)', 'POINT (-3428.1967689285393 6590.05543145903)', 'POINT (-3171.659928469527 6433.361541506858)', 'POINT (-3024.5443599017735 6182.653210233488)', 'POINT (-2903.0233155015385 5864.078385760536)', 'POINT (-2483.1564611875756 5855.479570190101)', 'POINT (-2064.719668589988 5827.133727098728)', 'POINT (-1646.4192090312688 5802.5360307785695)', 'POINT (-1226.6459421503216 5803.736456822608)', 'POINT (-806.6893521810738 5799.834629923433)', 'POINT (-547.6126691700117 5969.794030415337)', 'POINT (-583.0046403572655 6187.016515533001)']"
46,2022-03-01 06:45:00+00:00,2022-03-01 07:40:00+00:00,"['POINT (-574.8545408956802 6184.855099073229)', 'POINT (-700.9415355869086 5906.084933209737)', 'POINT (-1034.4486060918055 5800.405150083775)', 'POINT (-1454.3008314415356 5798.644715078824)', 'POINT (-1872.505100329982 5825.993520666482)', 'POINT (-2292.1247842696407 5834.917425887449)', 'POINT (-2710.7994817288986 5862.551282941714)', 'POINT (-3029.3790528333498 5991.377351703412)', 'POINT (-3176.5352607469226 6245.853604905736)', 'POINT (-3235.9812485472903 6590.664584423717)', 'POINT (-3527.9161338934364 6733.903754546436)', 'POINT (-3685.050945556353 6800.57818178281)']"
