participantId,intervalStartTime,intervalEndTime,currentLocations
87,2022-03-01 13:30:00+00:00,2022-03-01 13:40:00+00:00,"['POINT (497.9967937001494 1624.515148185587)', 'POINT (693.8821954166855 1439.2405932071292)', 'POINT (879.4367101326411 1366.4044166277695)']"
88,2022-03-01 12:10:00+00:00,2022-03-01 12:15:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (1018.0347795444529 4470.350261716517)']"
89,2022-03-01 16:00:00+00:00,2022-03-01 16:10:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-801.3445393291443 4263.066341027921)', 'POINT (-616.2813077277038 4277.798884829055)']"
89,2022-03-01 08:00:00+00:00,2022-03-01 08:10:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-801.3445393291443 4263.066341027921)', 'POINT (-616.2813077277038 4277.798884829055)']"
90,2022-03-01 19:40:00+00:00,2022-03-01 19:45:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1530.1436272625951 3805.873238981324)']"
90,2022-03-01 09:50:00+00:00,2022-03-01 09:55:00+00:00,"['POINT (-1771.452216635636 4343.580176583138)', 'POINT (-1789.2647793748567 4562.41538296383)']"
91,2022-03-01 21:40:00+00:00,2022-03-01 22:00:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (401.00364888735993 4632.191656083583)', 'POINT (53.71315310962717 4727.81027677455)', 'POINT (-230.4186780140786 4884.415495659691)', 'POINT (-252.11946297449293 5017.962202626939)']"
91,2022-03-01 14:40:00+00:00,2022-03-01 14:45:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (1634.6997407279878 4218.000804286308)']"
92,2022-03-01 08:40:00+00:00,2022-03-01 08:45:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (879.9069369894579 4332.701227473271)']"
93,2022-03-01 20:55:00+00:00,2022-03-01 21:10:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-485.3628417410773 4408.495089625616)', 'POINT (-452.16093775275687 3989.9925773844875)', 'POINT (-224.60266415146305 3888.9601270247504)']"
93,2022-03-01 07:20:00+00:00,2022-03-01 07:35:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (1350.3911517156644 3643.7508305016736)', 'POINT (1441.908973794611 3293.3450424001876)', 'POINT (1793.6070630120769 3456.5396868773805)']"
94,2022-03-01 12:20:00+00:00,2022-03-01 12:25:00+00:00,"['POINT (413.8400007058759 1194.128694228948)', 'POINT (233.5502362928224 1106.2325777315136)']"
94,2022-03-01 18:25:00+00:00,2022-03-01 18:45:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (1769.403996939719 4069.050012911854)', 'POINT (2187.366673077496 4092.503681482765)', 'POINT (2203.6747213035105 4486.73430093518)', 'POINT (2037.5840188812192 4898.759127722423)']"
95,2022-03-01 09:15:00+00:00,2022-03-01 09:20:00+00:00,"['POINT (631.5130723031391 2001.4772026036535)', 'POINT (909.9536976221101 2105.7628662602465)']"
96,2022-03-01 07:55:00+00:00,2022-03-01 08:00:00+00:00,"['POINT (413.840000705876 1194.128694228948)', 'POINT (242.84118031440676 1108.8269385105305)']"
96,2022-03-01 15:20:00+00:00,2022-03-01 15:25:00+00:00,"['POINT (413.840000705876 1194.128694228948)', 'POINT (242.84118031440676 1108.8269385105305)']"
97,2022-03-01 12:20:00+00:00,2022-03-01 12:30:00+00:00,"['POINT (413.840000705876 1194.128694228948)', 'POINT (63.43081776575146 1384.251791281545)', 'POINT (-82.04638993319847 1427.076610956435)']"
98,2022-03-01 20:05:00+00:00,2022-03-01 20:15:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (1751.6446208675727 4087.792675610414)', 'POINT (1798.4900331418878 4353.168569814986)']"
98,2022-03-01 13:55:00+00:00,2022-03-01 14:05:00+00:00,"['POINT (497.9967937001494 1624.515148185587)', 'POINT (693.8821954166855 1439.2405932071292)', 'POINT (865.8885173220591 1372.5403243704602)']"
99,2022-03-01 15:30:00+00:00,2022-03-01 15:35:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (981.3131061739662 4095.718822273867)']"
99,2022-03-01 07:45:00+00:00,2022-03-01 07:50:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (981.3131061739662 4095.718822273867)']"
100,2022-03-01 13:35:00+00:00,2022-03-01 13:50:00+00:00,"['POINT (-2126.1723943111892 4285.182228265561)', 'POINT (-2035.6466821373426 4747.380166356886)', 'POINT (-2142.5907806238124 5086.057396669721)', 'POINT (-2232.715388753554 5286.040936766068)']"
101,2022-03-01 12:50:00+00:00,2022-03-01 12:55:00+00:00,"['POINT (-1771.452216635636 4343.580176583138)', 'POINT (-1766.0209785751254 4396.854420647804)']"
102,2022-03-01 08:45:00+00:00,2022-03-01 09:05:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-4010.448171626687 5145.85654860726)', 'POINT (-4296.957747709195 5035.8057787267035)', 'POINT (-4556.270272910209 4833.550952708535)', 'POINT (-4605.514637748675 4638.831136460961)']"
102,2022-03-01 16:40:00+00:00,2022-03-01 17:00:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-4010.448171626687 5145.85654860726)', 'POINT (-4296.957747709195 5035.8057787267035)', 'POINT (-4556.270272910209 4833.550952708535)', 'POINT (-4605.514637748675 4638.831136460961)']"
103,2022-03-01 12:05:00+00:00,2022-03-01 12:15:00+00:00,"['POINT (-4002.9335312988205 6671.996711133368)', 'POINT (-3764.3732853819874 6438.648509947896)', 'POINT (-3725.234686961527 6350.13142257376)']"
104,2022-03-01 08:50:00+00:00,2022-03-01 08:55:00+00:00,"['POINT (497.9967937001494 1624.515148185587)', 'POINT (747.5840024139869 1408.279746934849)']"
104,2022-03-01 17:55:00+00:00,2022-03-01 18:10:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (401.00364888735993 4632.191656083583)', 'POINT (199.64327292302633 4876.269831814872)', 'POINT (338.54791328924017 5069.755864313634)']"
105,2022-03-01 14:05:00+00:00,2022-03-01 14:25:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (1769.403996939719 4069.050012911854)', 'POINT (2187.366673077496 4092.503681482765)', 'POINT (2203.6747213035105 4486.73430093518)', 'POINT (2131.6062199057487 4815.375953304995)']"
106,2022-03-01 11:40:00+00:00,2022-03-01 12:00:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (1769.403996939719 4069.050012911854)', 'POINT (2187.366673077496 4092.503681482765)', 'POINT (2203.6747213035105 4486.73430093518)', 'POINT (2137.371309216862 4825.208299083863)']"
107,2022-03-01 22:25:00+00:00,2022-03-01 22:35:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (930.4149642879935 4060.0495537933452)', 'POINT (972.8101161760133 3987.4503064331147)']"
107,2022-03-01 14:15:00+00:00,2022-03-01 14:30:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (604.4333856450602 4151.421139320504)', 'POINT (618.6701169170694 3734.1107552804774)', 'POINT (668.5791182362665 3528.178158870665)']"
108,2022-03-01 08:05:00+00:00,2022-03-01 08:10:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-824.3849898824658 4304.63563269025)']"
108,2022-03-01 16:00:00+00:00,2022-03-01 16:05:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-824.3849898824658 4304.63563269025)']"
109,2022-03-01 13:20:00+00:00,2022-03-01 13:25:00+00:00,"['POINT (-4002.9335312988205 6671.996711133368)', 'POINT (-3694.065747056477 6550.581519413038)']"
110,2022-03-01 09:30:00+00:00,2022-03-01 09:35:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-4162.3963644024125 5381.004949588862)']"
110,2022-03-01 19:20:00+00:00,2022-03-01 19:30:00+00:00,"['POINT (-1989.63526350385 3368.764837974986)', 'POINT (-2168.6823191398194 3214.1997724766597)', 'POINT (-2639.6767056678714 3068.6493948638636)']"
111,2022-03-01 10:25:00+00:00,2022-03-01 10:35:00+00:00,"['POINT (413.840000705876 1194.128694228948)', 'POINT (479.2189821955424 887.8817642582709)', 'POINT (611.4143532764043 790.8138726813173)']"
112,2022-03-01 20:25:00+00:00,2022-03-01 20:35:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (1751.6446208675727 4087.792675610414)', 'POINT (1804.0225637327742 4337.051648475064)']"
112,2022-03-01 14:25:00+00:00,2022-03-01 14:45:00+00:00,"['POINT (497.9967937001494 1624.515148185587)', 'POINT (21.75570206567331 1659.4249457825504)', 'POINT (-397.09115213460416 1661.086640136248)', 'POINT (-811.824901059456 1602.2205955346656)', 'POINT (-910.0901415823956 1333.829870380902)']"
113,2022-03-01 14:25:00+00:00,2022-03-01 14:40:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (604.4333856450602 4151.421139320504)', 'POINT (618.6701169170694 3734.1107552804774)', 'POINT (586.0374233700562 3634.0299995813007)']"
114,2022-03-01 13:35:00+00:00,2022-03-01 13:40:00+00:00,"['POINT (413.840000705876 1194.128694228948)', 'POINT (416.4880705494022 1037.2205142459288)']"
114,2022-03-01 20:35:00+00:00,2022-03-01 20:55:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (401.00364888735993 4632.191656083583)', 'POINT (53.71315310962717 4727.81027677455)', 'POINT (-230.4186780140786 4884.415495659691)', 'POINT (-256.95548088048184 5030.190715903868)']"
115,2022-03-01 17:00:00+00:00,2022-03-01 17:15:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (1350.3911517156644 3643.7508305016736)', 'POINT (1441.908973794611 3293.3450424001876)', 'POINT (1707.054412521753 3353.9564355132256)']"
115,2022-03-01 08:25:00+00:00,2022-03-01 08:30:00+00:00,"['POINT (497.9967937001494 1624.515148185587)', 'POINT (279.30685380543684 1715.6921266839192)']"
116,2022-03-01 13:20:00+00:00,2022-03-01 13:35:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3105.976029630407 6248.2598028299335)', 'POINT (-3018.2684834935703 5921.695311814386)', 'POINT (-3160.168487950854 5917.018386765433)']"
117,2022-03-01 14:30:00+00:00,2022-03-01 14:35:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (879.4130457928632 4325.416517352433)']"
117,2022-03-01 20:25:00+00:00,2022-03-01 20:30:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (926.7631461210617 4556.802589624075)']"
118,2022-03-01 11:05:00+00:00,2022-03-01 11:10:00+00:00,"['POINT (-3136.1278958093117 6671.917461867151)', 'POINT (-3559.4744254358993 6720.250989852063)']"
119,2022-03-01 13:20:00+00:00,2022-03-01 13:25:00+00:00,"['POINT (497.9967937001494 1624.515148185587)', 'POINT (653.2787421488846 1747.9489292825585)']"
119,2022-03-01 19:40:00+00:00,2022-03-01 19:50:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (1751.6446208675727 4087.792675610414)', 'POINT (1812.7463196557856 4342.61510834339)']"
120,2022-03-01 09:55:00+00:00,2022-03-01 10:00:00+00:00,"['POINT (497.9967937001494 1624.515148185587)', 'POINT (668.7635661265443 1576.3515644285944)']"
121,2022-03-01 19:35:00+00:00,2022-03-01 19:50:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-485.3628417410773 4408.495089625616)', 'POINT (-452.16093775275687 3989.9925773844875)', 'POINT (-232.20279940593934 3879.8142122336153)']"
121,2022-03-01 13:05:00+00:00,2022-03-01 13:15:00+00:00,"['POINT (497.9967937001494 1624.515148185587)', 'POINT (693.8821954166855 1439.2405932071292)', 'POINT (870.996844777119 1360.3046951984286)']"
122,2022-03-01 09:30:00+00:00,2022-03-01 09:35:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3694.760016712868 5088.690844467957)']"
123,2022-03-01 13:00:00+00:00,2022-03-01 13:05:00+00:00,"['POINT (-1176.6989055164295 4726.117600229471)', 'POINT (-924.9533367356287 4839.526896876605)']"
124,2022-03-01 12:10:00+00:00,2022-03-01 12:20:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-642.0163782953357 4839.943951261402)', 'POINT (-466.48598273493786 4769.625656121329)']"
125,2022-03-01 20:10:00+00:00,2022-03-01 20:15:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1533.1121497124457 3819.9146818840154)']"
125,2022-03-01 10:05:00+00:00,2022-03-01 10:10:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1710.6926441003545 3870.120282618125)']"
126,2022-03-01 19:40:00+00:00,2022-03-01 20:00:00+00:00,"['POINT (-1176.8013302032396 5846.6471242364805)', 'POINT (-870.7563568970724 5575.685938302714)', 'POINT (-607.1623593614866 5383.159695230111)', 'POINT (-269.4213713390231 5296.564017994406)', 'POINT (-220.903527022639 5249.64901309842)']"
126,2022-03-01 13:20:00+00:00,2022-03-01 13:30:00+00:00,"['POINT (413.8400007058759 1194.128694228948)', 'POINT (781.2482650933101 1227.9835897955506)', 'POINT (1259.979334089288 1241.7735805503803)']"
127,2022-03-01 16:25:00+00:00,2022-03-01 16:35:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (930.4149642879935 4060.0495537933452)', 'POINT (807.6627593596486 4099.63485470007)']"
127,2022-03-01 08:35:00+00:00,2022-03-01 08:45:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (930.4149642879935 4060.0495537933452)', 'POINT (807.6627593596486 4099.63485470007)']"
128,2022-03-01 13:10:00+00:00,2022-03-01 13:15:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (1533.3260619203056 4014.6422746462354)']"
129,2022-03-01 23:00:00+00:00,2022-03-01 23:10:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (930.4149642879935 4060.0495537933452)', 'POINT (957.08136574393 3985.3300882308586)']"
129,2022-03-01 15:40:00+00:00,2022-03-01 15:50:00+00:00,"['POINT (413.840000705876 1194.128694228948)', 'POINT (63.43081776575146 1384.251791281545)', 'POINT (-89.31356174402559 1416.8040939440418)']"
130,2022-03-01 12:55:00+00:00,2022-03-01 13:05:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (1145.055027682096 3828.2363613621983)', 'POINT (1163.561875904216 3670.6208110265434)']"
130,2022-03-01 18:25:00+00:00,2022-03-01 18:35:00+00:00,"['POINT (497.9967937001494 1624.515148185587)', 'POINT (858.0296036168611 1611.9662994090054)', 'POINT (1164.0738962286796 1544.2252567547262)']"
131,2022-03-01 19:05:00+00:00,2022-03-01 19:20:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-485.3628417410773 4408.495089625616)', 'POINT (-452.16093775275687 3989.9925773844875)', 'POINT (-238.5650562824314 3868.714381294828)']"
132,2022-03-01 10:50:00+00:00,2022-03-01 10:55:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (706.4975828465831 4421.162330200467)']"
133,2022-03-01 19:40:00+00:00,2022-03-01 19:55:00+00:00,"['POINT (-820.9290279479601 4497.243308530136)', 'POINT (-485.3628417410773 4408.495089625616)', 'POINT (-452.16093775275687 3989.9925773844875)', 'POINT (-222.79894514934398 3879.895677379406)']"
133,2022-03-01 13:45:00+00:00,2022-03-01 13:50:00+00:00,"['POINT (413.840000705876 1194.128694228948)', 'POINT (792.7434163845141 1271.714895095455)']"
134,2022-03-01 12:45:00+00:00,2022-03-01 12:50:00+00:00,"['POINT (-1771.452216635636 4343.580176583138)', 'POINT (-1664.929628664937 4198.520312813763)']"
136,2022-03-01 12:20:00+00:00,2022-03-01 12:30:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (1341.6102061350086 4482.37795642228)', 'POINT (1361.4132035746 4869.487329360185)']"
136,2022-03-01 18:45:00+00:00,2022-03-01 18:55:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (930.4149642879935 4060.0495537933452)', 'POINT (949.453576191768 3999.744544098391)']"
137,2022-03-01 12:35:00+00:00,2022-03-01 12:40:00+00:00,"['POINT (631.5130723031391 2001.4772026036535)', 'POINT (818.3278822815116 2154.1644392689086)']"
138,2022-03-01 13:50:00+00:00,2022-03-01 13:55:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (1529.8829521152975 4010.9154389605637)']"
139,2022-03-01 13:30:00+00:00,2022-03-01 13:35:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (873.4643705475888 4381.558004261778)']"
140,2022-03-01 16:15:00+00:00,2022-03-01 16:25:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3470.236574785854 5445.70168730304)', 'POINT (-3325.02915892442 5302.686354860405)']"
140,2022-03-01 08:20:00+00:00,2022-03-01 08:30:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3470.236574785854 5445.70168730304)', 'POINT (-3325.02915892442 5302.686354860405)']"
141,2022-03-01 15:15:00+00:00,2022-03-01 15:20:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (730.8252878046293 4425.9254439298975)']"
141,2022-03-01 08:10:00+00:00,2022-03-01 08:15:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (730.8252878046293 4425.9254439298975)']"
142,2022-03-01 08:20:00+00:00,2022-03-01 08:30:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (958.92712940502 4425.060536987922)', 'POINT (922.2736367441072 4285.917650592759)']"
142,2022-03-01 15:55:00+00:00,2022-03-01 16:05:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (958.92712940502 4425.060536987922)', 'POINT (922.2736367441072 4285.917650592759)']"
143,2022-03-01 12:15:00+00:00,2022-03-01 12:30:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1288.973858577208 3711.692127221675)', 'POINT (-904.3387634014261 3680.4092367064686)', 'POINT (-509.4004737590944 3609.3273432808937)']"
144,2022-03-01 15:10:00+00:00,2022-03-01 15:20:00+00:00,"['POINT (631.5130723031391 2001.4772026036535)', 'POINT (646.5072927151671 2376.165197219661)', 'POINT (601.4660810771826 2558.2242239947163)']"
145,2022-03-01 18:30:00+00:00,2022-03-01 18:45:00+00:00,"['POINT (-1176.8013302032396 5846.6471242364805)', 'POINT (-870.7563568970724 5575.685938302714)', 'POINT (-607.1623593614866 5383.159695230111)', 'POINT (-379.1399925988855 5265.167361171224)']"
145,2022-03-01 09:10:00+00:00,2022-03-01 09:20:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (1111.3653007378014 3861.7329495084696)', 'POINT (964.0399558996025 3807.098540953264)']"
146,2022-03-01 08:50:00+00:00,2022-03-01 09:05:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (1350.3911517156644 3643.7508305016736)', 'POINT (1316.6371548098095 3289.3702705573814)', 'POINT (1173.3309459111763 3158.686042666584)']"
147,2022-03-01 11:05:00+00:00,2022-03-01 11:20:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (604.4333856450602 4151.421139320504)', 'POINT (618.6701169170694 3734.1107552804774)', 'POINT (666.9314139956567 3538.6573715625846)']"
148,2022-03-01 16:05:00+00:00,2022-03-01 16:20:00+00:00,"['POINT (-3927.9102395808727 5494.63962663673)', 'POINT (-3470.236574785854 5445.70168730304)', 'POINT (-3512.507393249618 5633.141004713705)', 'POINT (-3545.5254741490576 5584.080428681164)']"
149,2022-03-01 18:40:00+00:00,2022-03-01 19:00:00+00:00,"['POINT (698.2411158717262 4392.416668183332)', 'POINT (401.00364888735993 4632.191656083583)', 'POINT (53.71315310962717 4727.81027677455)', 'POINT (-230.4186780140786 4884.415495659691)', 'POINT (-259.97991172610034 5029.2565574027285)']"
149,2022-03-01 12:50:00+00:00,2022-03-01 13:00:00+00:00,"['POINT (1407.7107695149243 4010.4574815269225)', 'POINT (930.4149642879935 4060.0495537933452)', 'POINT (904.4466687905121 4223.847291101175)']"
150,2022-03-01 12:20:00+00:00,2022-03-01 12:30:00+00:00,"['POINT (-1989.63526350385 3368.764837974986)', 'POINT (-2168.6823191398194 3214.1997724766597)', 'POINT (-2332.6555964714366 2948.850510439885)']"
151,2022-03-01 13:15:00+00:00,2022-03-01 13:30:00+00:00,"['POINT (-1623.0740591441258 3872.0300113645017)', 'POINT (-1288.973858577208 3711.692127221675)', 'POINT (-904.3387634014261 3680.4092367064686)', 'POINT (-492.2637881399067 3562.18412452455)']"
151,2022-03-01 07:20:00+00:00,2022-03-01 07:35:00+00:00,"['POINT (-1176.8013302032396 5846.6471242364805)', 'POINT (-870.7563568970724 5575.685938302714)', 'POINT (-607.1623593614866 5383.159695230111)', 'POINT (-622.5463414546522 5159.840414637389)']"
